mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0.131766939163208,0.007580715401400555,0.0011643171310424805,0.00025777907292859456,0.01,2,10,200,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.7652069787424675,0.7691120767507519,0.6027866763676697,0.6479698973181891,0.6393337352126107,0.7955616512938845,0.7558040256217167,0.601965913878773,0.789386005498968,0.7463242241708803,0.7113451184855911,0.07454653707202089,168,0.8480399683747223,0.8418968717658706,0.8561422333634667,0.8421756225004353,0.8441413011931952,0.8453091983935951,0.8492073537535818,0.8495239898235305,0.8382104422070743,0.8461974099375653,0.8460844391313037,0.004751529914126483
0.19778780937194823,0.012137029959985914,0.0012229204177856446,0.00029341288413959026,0.01,2,10,300,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_split': 10, 'n_estimators': 300}",0.840982815334299,0.8489178001187672,0.7149822646038178,0.7579802596308545,0.7327576244873144,0.867224644218898,0.8132988357098558,0.7137265972302741,0.8624168571563174,0.8206801317714292,0.7972967830261828,0.058290070537530284,159,0.9173081924199356,0.9115747333199836,0.9229762200521223,0.9110551207918618,0.9090315727353487,0.9136257954975538,0.9159748819583006,0.9182496484091772,0.9090995023463011,0.9160882735545509,0.9144983941085136,0.0042278559719356994
0.03721067905426025,0.001005962652568989,0.0008484363555908203,3.8892523535898254e-05,0.01,3,2,50,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 50}",0.4367928081497876,0.45558795051875844,0.4032862757144495,0.37631474082666194,0.3427577635484602,0.41702341854941405,0.4558262067094748,0.22044894155742834,0.3911695427520744,0.42258390921304956,0.3921791557539559,0.06626725761976558,188,0.524697411324812,0.5231197662730391,0.5323561294283128,0.527552334653473,0.5236529675517853,0.5227654112845874,0.5263472236354201,0.5268121910628728,0.51488484252368,0.5190240613790107,0.5241212339116993,0.004543861540943504
0.07541539669036865,0.0028169824247811673,0.0009596347808837891,6.868747818486095e-05,0.01,3,2,100,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 100}",0.6610908665746668,0.6543244179274286,0.6004724659498659,0.5695060815856681,0.5591783814540182,0.5824120583795838,0.6632848369658573,0.4752307168640243,0.6897614372523206,0.6289879569342185,0.6084249219887652,0.06111386719984525,175,0.755249710579659,0.7495197939923244,0.7682587932603171,0.7525623149177347,0.7568255187697737,0.7499295566898305,0.7580200665583912,0.757199422681591,0.7498675990972046,0.753558486629169,0.7550991263175996,0.005321224825047572
0.14956562519073485,0.01399781951865518,0.001074838638305664,0.00013601071768069126,0.01,3,2,200,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 200}",0.8326656796106794,0.8624771825812967,0.7441273471553507,0.7463860881363844,0.7566106150464105,0.7422417006711628,0.8322647049332449,0.7109224129442051,0.8684557839282706,0.7914723684890256,0.7887623883496031,0.053532432331657186,161,0.925859966195961,0.9250695913696902,0.9316614542236705,0.9182497314384654,0.9190930122457603,0.9240206255584646,0.9257422560805922,0.9279578398868058,0.921993352416087,0.9247299221775115,0.924437775159301,0.0037654857105493627
0.21409099102020263,0.008574317990555939,0.001162552833557129,6.258961795833603e-05,0.01,3,2,300,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 300}",0.9005008377479825,0.9204239528099356,0.8032810705073217,0.8310292167495108,0.8558388900259358,0.8326466862100367,0.8767479678336372,0.7994937968621632,0.9344510925570871,0.8571756610182344,0.8611589172321844,0.044263122364726466,145,0.9711722068685406,0.9701822194910275,0.9741178865545379,0.9664372969511015,0.9668555579038622,0.9702145253984308,0.9706350209292669,0.9716309019968759,0.9691018309375626,0.9696705828708828,0.970001802990209,0.002120588044027719
0.03727552890777588,0.0016025650250117258,0.0008462905883789062,7.042791201951275e-05,0.01,3,5,50,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 5, 'n_estimators': 50}",0.4367928081497876,0.45558795051875844,0.4032857172595329,0.37631474082666194,0.3427577635484602,0.41702341854941405,0.4558262067094748,0.22044894155742834,0.38986800183400305,0.42281707265541424,0.3920722621608936,0.06628116073959654,189,0.524697411324812,0.5231197662730391,0.5322048895585436,0.527552334653473,0.5236529675517853,0.5227654112845874,0.5263472236354201,0.5268121910628728,0.5145941805049492,0.518656135354771,0.5240402511204254,0.004618150436120332
0.07231886386871338,0.0021599465296969224,0.0009143352508544922,6.09127508545548e-05,0.01,3,5,100,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 5, 'n_estimators': 100}",0.6610908665746668,0.6526942172065074,0.6011382214516809,0.5695060815856681,0.5591783814540182,0.5821233477371056,0.6679068409599034,0.4718117670818517,0.6901602612829999,0.626735607342294,0.6082345592676697,0.062157120436929,176,0.755249710579659,0.7507979366295776,0.7680164607587652,0.7525623149177347,0.7568255187697737,0.749718186530574,0.7575116585780152,0.7554537665676316,0.7496419512549141,0.7536645677486082,0.7549442072335253,0.005111708068026774
0.1436643123626709,0.004654158442035489,0.0010275840759277344,4.7302630638282245e-05,0.01,3,5,200,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 5, 'n_estimators': 200}",0.8326656796106794,0.8612789685471549,0.7438611878241047,0.7477023266514224,0.7582972443843046,0.7442917096896793,0.8350886075535321,0.7101343575955813,0.8663598620795663,0.7893216949275422,0.7889001638863566,0.05305086508042437,160,0.925859966195961,0.9248886167679671,0.9313688059860784,0.9176224069714211,0.9188765918816397,0.92356747102718,0.9257042187690302,0.9271168900398153,0.9217777587793315,0.9244127425128538,0.9241195468931277,0.003784754464029166
0.21564805507659912,0.006085070581375142,0.0011543035507202148,5.262003907494222e-05,0.01,3,5,300,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 5, 'n_estimators': 300}",0.9003498526134047,0.9202725214848978,0.8020451258067963,0.8351535553205185,0.8584556950305029,0.8290890958294026,0.8792552491354715,0.7984712237630136,0.9313413982409515,0.8554515850086895,0.8609885302233649,0.04410434872990032,146,0.9711386514412901,0.9698988315693643,0.9742113503097264,0.9664677429694226,0.9669209468725948,0.970068468805023,0.9706062357320802,0.9712267903023833,0.9689473262430531,0.9695252388146423,0.969901158305958,0.002100302099265696
